Date,Open,High,Low,Close,Adj Close,Volume
2023-10-19,936.000000,945.000000,934.000000,935.750000,935.750000,8612676
2023-10-20,932.000000,940.000000,930.000000,932.750000,932.750000,6586576
2023-10-23,942.000000,944.799988,925.400024,929.950012,929.950012,11856890
2023-10-25,926.049988,933.799988,911.400024,916.099976,916.099976,12593434
2023-10-26,914.299988,916.599976,899.000000,908.650024,908.650024,21693345
2023-10-27,916.000000,918.150024,911.299988,912.750000,912.750000,8645505
2023-10-30,909.099976,926.299988,908.200012,924.900024,924.900024,7687791
2023-10-31,929.299988,931.000000,914.099976,915.349976,915.349976,17211107
2023-11-01,913.799988,917.599976,909.299988,914.049988,914.049988,12927203
2023-11-02,920.049988,924.799988,912.799988,919.950012,919.950012,9747311
2023-11-03,928.549988,934.500000,926.799988,933.799988,933.799988,7146961
2023-11-06,941.000000,947.750000,937.400024,945.450012,945.450012,10338367
2023-11-07,943.599976,950.450012,930.450012,948.099976,948.099976,15704942
2023-11-08,948.450012,948.450012,934.099976,935.750000,935.750000,17606074
2023-11-09,934.000000,942.349976,933.000000,937.349976,937.349976,9406117
2023-11-10,934.900024,941.450012,932.400024,938.599976,938.599976,9560455
2023-11-13,940.900024,940.900024,932.000000,934.450012,934.450012,11470096
2023-11-15,944.400024,944.400024,938.750000,941.099976,941.099976,19492138
2023-11-16,939.000000,946.200012,934.000000,936.000000,936.000000,19706373
2023-11-17,926.549988,938.400024,920.150024,921.849976,921.849976,10956653
2023-11-20,922.000000,926.750000,917.500000,921.450012,921.450012,10562301
2023-11-21,924.400024,928.049988,922.000000,926.099976,926.099976,8989572
2023-11-22,923.250000,925.200012,914.750000,922.750000,922.750000,12197979
2023-11-23,923.000000,925.349976,918.500000,923.000000,923.000000,5534614
2023-11-24,921.500000,930.400024,920.200012,929.400024,929.400024,7452002
2023-11-28,928.900024,931.049988,921.700012,925.500000,925.500000,14231987
2023-11-29,930.900024,941.099976,926.000000,939.599976,939.599976,11680078
2023-11-30,938.950012,940.849976,928.200012,934.950012,934.950012,23950292
2023-12-01,935.950012,952.000000,933.000000,946.700012,946.700012,16986046
2023-12-04,963.700012,994.849976,961.400024,991.200012,991.200012,33131257
2023-12-05,1002.500000,1015.750000,995.049988,1013.450012,1013.450012,31378461
2023-12-06,1014.000000,1016.250000,1000.250000,1003.250000,1003.250000,18786590
2023-12-07,996.349976,1002.200012,988.150024,999.000000,999.000000,11841945
2023-12-08,994.500000,1012.849976,993.250000,1010.849976,1010.849976,16116363
2023-12-11,1007.099976,1020.000000,1004.650024,1017.099976,1017.099976,11714606
2023-12-12,1017.099976,1021.000000,1008.599976,1015.700012,1015.700012,12380856
2023-12-13,1014.799988,1020.700012,1009.200012,1013.900024,1013.900024,15887040
2023-12-14,1022.250000,1040.000000,1021.250000,1033.650024,1033.650024,16317672
2023-12-15,1043.650024,1043.699951,1025.699951,1037.400024,1037.400024,14306067
2023-12-18,1029.949951,1029.949951,1018.000000,1021.450012,1021.450012,8592711
2023-12-19,1025.500000,1025.500000,1012.599976,1015.450012,1015.450012,10094256
2023-12-20,1022.000000,1022.000000,1002.000000,1006.650024,1006.650024,16490281
2023-12-21,996.549988,1010.900024,989.200012,1004.400024,1004.400024,18064916
2023-12-22,1002.950012,1009.549988,991.599976,994.299988,994.299988,20881976
2023-12-26,994.900024,997.500000,989.900024,995.099976,995.099976,14339699
2023-12-27,997.950012,1004.900024,992.000000,1002.250000,1002.250000,12996468
2023-12-28,1008.000000,1011.700012,999.099976,1005.900024,1005.900024,24915990
2023-12-29,1004.049988,1008.549988,993.700012,996.599976,996.599976,12280140
2024-01-01,991.549988,1004.849976,991.000000,999.400024,999.400024,7683792
2024-01-02,997.000000,997.650024,980.250000,982.250000,982.250000,16263825
2024-01-03,984.700012,988.000000,975.099976,984.049988,984.049988,16826752
2024-01-04,986.400024,989.150024,981.900024,987.150024,987.150024,22789140
2024-01-05,988.000000,998.299988,983.799988,993.700012,993.700012,14875499
2024-01-08,994.000000,998.200012,980.299988,982.000000,982.000000,8393164
2024-01-09,986.250000,995.000000,975.400024,979.750000,979.750000,14660414
2024-01-10,974.299988,994.950012,974.299988,993.049988,993.049988,9409181
2024-01-11,995.299988,998.500000,986.849976,991.150024,991.150024,6451345
2024-01-12,994.799988,1008.700012,991.750000,1003.500000,1003.500000,12255743
2024-01-15,1003.500000,1011.650024,999.250000,1009.849976,1009.849976,12388044
2024-01-16,1006.099976,1015.799988,1004.599976,1009.049988,1009.049988,11505126
2024-01-17,987.900024,1007.799988,976.750000,981.750000,981.750000,41914771
2024-01-18,973.950012,994.299988,970.150024,986.349976,986.349976,17902484
2024-01-19,991.299988,1010.900024,987.549988,999.200012,999.200012,23271148
2024-01-23,1059.099976,1059.400024,1021.200012,1029.050049,1029.050049,50797448
2024-01-24,1029.449951,1035.949951,996.650024,999.200012,999.200012,34578943
2024-01-25,998.400024,1015.099976,988.150024,1009.950012,1009.950012,28315035
2024-01-29,1020.000000,1032.000000,1010.000000,1016.400024,1016.400024,14078922
2024-01-30,1014.950012,1023.849976,1008.000000,1016.900024,1016.900024,16085742
2024-01-31,1016.799988,1039.000000,1003.250000,1028.150024,1028.150024,25627447
2024-02-01,1033.949951,1033.949951,1017.400024,1025.150024,1025.150024,13058880
2024-02-02,1037.099976,1050.000000,1021.650024,1024.000000,1024.000000,14774650
2024-02-05,1022.500000,1026.449951,1012.099976,1023.500000,1023.500000,12948430
2024-02-06,1023.549988,1034.900024,1016.700012,1026.400024,1026.400024,12886927
2024-02-07,1028.000000,1031.550049,1013.000000,1022.150024,1022.150024,16410895
2024-02-08,1024.099976,1028.250000,985.250000,989.299988,989.299988,20565502
2024-02-09,988.849976,1013.750000,985.500000,1010.700012,1010.700012,12799837
2024-02-12,1010.400024,1012.200012,985.250000,996.099976,996.099976,8050066
2024-02-13,1006.000000,1027.050049,1000.299988,1019.799988,1019.799988,18706292
2024-02-14,1009.549988,1035.699951,1007.549988,1022.700012,1022.700012,17878720
2024-02-15,1022.849976,1026.650024,1006.599976,1016.650024,1016.650024,10069878
2024-02-16,1023.200012,1026.199951,1016.900024,1023.250000,1023.250000,7159395
2024-02-19,1023.349976,1046.000000,1023.349976,1043.750000,1043.750000,9388255
2024-02-20,1041.050049,1052.650024,1033.250000,1048.750000,1048.750000,11293528
2024-02-21,1056.800049,1064.000000,1048.000000,1051.949951,1051.949951,15946325
2024-02-22,1056.000000,1066.000000,1040.300049,1062.699951,1062.699951,13432573
2024-02-23,1070.000000,1070.000000,1057.650024,1061.300049,1061.300049,13142759
2024-02-26,1053.099976,1062.300049,1050.500000,1054.199951,1054.199951,7875941
2024-02-27,1050.750000,1066.199951,1046.500000,1060.199951,1060.199951,10580973
2024-02-28,1063.000000,1064.849976,1042.150024,1046.199951,1046.199951,7730332
2024-02-29,1043.050049,1060.699951,1038.500000,1052.199951,1052.199951,20944844
2024-03-01,1055.000000,1089.949951,1054.000000,1086.900024,1086.900024,14909562
2024-03-04,1081.000000,1095.000000,1080.099976,1092.349976,1092.349976,11424581
2024-03-05,1086.199951,1099.500000,1076.500000,1088.050049,1088.050049,9222544
2024-03-06,1080.300049,1113.550049,1080.300049,1097.099976,1097.099976,21796484
2024-03-07,1094.949951,1095.000000,1082.699951,1087.949951,1087.949951,9963926
2024-03-11,1087.949951,1087.949951,1076.750000,1078.699951,1078.699951,13310362
2024-03-12,1077.050049,1094.800049,1055.650024,1076.849976,1076.849976,21785435
2024-03-13,1077.150024,1089.650024,1073.150024,1083.949951,1083.949951,24855870
2024-03-14,1080.000000,1097.099976,1075.050049,1083.599976,1083.599976,14231421
2024-03-15,1072.000000,1086.250000,1070.000000,1080.349976,1080.349976,66192734
2024-03-18,1075.050049,1084.800049,1060.050049,1081.199951,1081.199951,8769440
2024-03-19,1078.449951,1088.750000,1075.250000,1083.949951,1083.949951,16708715
2024-03-20,1080.000000,1090.000000,1067.500000,1084.500000,1084.500000,18725251
2024-03-21,1092.000000,1100.000000,1079.150024,1081.800049,1081.800049,19992607
2024-03-22,1081.150024,1093.699951,1078.699951,1090.300049,1090.300049,17214415
2024-03-26,1081.000000,1089.150024,1076.949951,1083.699951,1083.699951,13367635
2024-03-27,1083.699951,1092.500000,1079.550049,1083.750000,1083.750000,26907245
2024-03-28,1085.000000,1105.050049,1085.000000,1093.300049,1093.300049,22070566
2024-04-01,1096.050049,1102.949951,1094.449951,1099.650024,1099.650024,10848191
2024-04-02,1094.449951,1094.449951,1079.250000,1081.199951,1081.199951,14380396
2024-04-03,1075.000000,1083.650024,1072.250000,1077.199951,1077.199951,15477184
2024-04-04,1084.750000,1085.800049,1063.449951,1078.849976,1078.849976,21419689
2024-04-05,1070.000000,1086.000000,1067.449951,1083.400024,1083.400024,15340637
2024-04-08,1078.349976,1091.750000,1076.300049,1087.150024,1087.150024,8023461
2024-04-09,1091.949951,1115.250000,1088.300049,1107.050049,1107.050049,12298463
2024-04-10,1110.949951,1116.550049,1105.150024,1109.400024,1109.400024,10598000
2024-04-12,1103.500000,1111.849976,1095.800049,1104.400024,1104.400024,12216657
2024-04-15,1100.199951,1106.150024,1076.599976,1078.349976,1078.349976,10526597
2024-04-16,1070.550049,1074.599976,1062.699951,1067.050049,1067.050049,11278092
2024-04-18,1074.000000,1078.050049,1050.449951,1055.449951,1055.449951,16564216
2024-04-19,1052.949951,1072.000000,1048.099976,1067.250000,1067.250000,11284433
2024-04-22,1078.800049,1088.699951,1070.349976,1086.650024,1086.650024,10346714
2024-04-23,1100.000000,1100.000000,1082.699951,1090.250000,1090.250000,9848215
2024-04-24,1092.250000,1098.400024,1089.000000,1096.750000,1096.750000,5461309
2024-04-25,1090.000000,1125.650024,1089.949951,1113.750000,1113.750000,19905338
2024-04-26,1112.150024,1120.000000,1102.750000,1107.900024,1107.900024,14190059
2024-04-29,1108.000000,1163.449951,1107.900024,1160.150024,1160.150024,28578063
2024-04-30,1159.949951,1169.550049,1146.750000,1150.400024,1150.400024,29568491
2024-05-02,1143.000000,1155.500000,1133.250000,1139.449951,1139.449951,25118334
2024-05-03,1141.300049,1157.400024,1135.449951,1142.050049,1142.050049,19933604
2024-05-06,1141.550049,1158.449951,1138.099976,1146.300049,1146.300049,14970524
2024-05-07,1147.949951,1152.750000,1126.300049,1131.900024,1131.900024,15097728
2024-05-08,1126.550049,1132.000000,1116.050049,1123.000000,1123.000000,19913090
2024-05-09,1120.550049,1128.849976,1110.000000,1115.699951,1115.699951,12229853
2024-05-10,1118.000000,1128.900024,1112.050049,1117.050049,1117.050049,8573656
2024-05-13,1112.400024,1130.650024,1106.699951,1128.000000,1128.000000,9707983
2024-05-14,1125.900024,1127.900024,1118.550049,1120.550049,1120.550049,8944262
2024-05-15,1122.099976,1127.800049,1113.500000,1124.349976,1124.349976,10743423
2024-05-16,1133.000000,1136.550049,1112.800049,1131.050049,1131.050049,14265565
2024-05-17,1131.050049,1144.000000,1120.599976,1130.500000,1130.500000,8641784
2024-05-21,1122.199951,1133.800049,1116.250000,1120.949951,1120.949951,10452900
2024-05-22,1125.000000,1125.900024,1098.099976,1111.099976,1111.099976,17527411
2024-05-23,1115.550049,1137.000000,1111.400024,1134.500000,1134.500000,13787687
2024-05-24,1130.000000,1135.000000,1124.150024,1131.949951,1131.949951,6312670
2024-05-27,1131.900024,1147.800049,1121.550049,1129.800049,1129.800049,11599857
2024-05-28,1132.500000,1135.199951,1125.000000,1126.949951,1126.949951,9311718
2024-05-29,1115.050049,1123.550049,1098.500000,1102.000000,1102.000000,19268547
2024-05-30,1097.000000,1121.000000,1096.900024,1113.699951,1113.699951,15255387
2024-05-31,1118.000000,1130.599976,1111.250000,1121.050049,1121.050049,26197718
2024-06-03,1170.000000,1173.000000,1136.300049,1160.000000,1160.000000,25699977
2024-06-04,1157.900024,1159.400024,1053.550049,1071.449951,1071.449951,43476837
2024-06-05,1085.000000,1123.250000,1051.050049,1108.650024,1108.650024,42172104
2024-06-06,1118.000000,1118.000000,1096.599976,1110.400024,1110.400024,18574162
2024-06-07,1110.400024,1128.300049,1103.599976,1121.699951,1121.699951,17197635
2024-06-10,1116.000000,1133.199951,1115.099976,1123.800049,1123.800049,10851455
2024-06-11,1119.750000,1129.050049,1111.000000,1118.199951,1118.199951,12250002
2024-06-12,1121.000000,1133.400024,1112.000000,1119.550049,1119.550049,16096514
2024-06-13,1122.199951,1123.199951,1105.000000,1107.349976,1107.349976,12494254
2024-06-14,1114.000000,1114.000000,1099.449951,1105.650024,1105.650024,11377979
2024-06-18,1113.949951,1135.050049,1101.199951,1122.849976,1122.849976,18306176
2024-06-19,1127.949951,1165.550049,1126.150024,1144.449951,1144.449951,34309514
2024-06-20,1154.050049,1160.000000,1135.500000,1156.800049,1156.800049,15475933
2024-06-21,1163.550049,1169.900024,1150.650024,1158.650024,1158.650024,69259425
2024-06-24,1154.650024,1175.650024,1152.650024,1170.099976,1170.099976,12210295
2024-06-25,1170.250000,1206.000000,1167.650024,1197.949951,1197.949951,27309845
2024-06-26,1202.000000,1222.849976,1193.849976,1218.000000,1218.000000,25403461
2024-06-27,1228.349976,1235.000000,1209.099976,1219.900024,1219.900024,20516632
2024-06-28,1227.000000,1227.000000,1196.349976,1199.599976,1199.599976,12507092
2024-07-01,1199.599976,1215.349976,1192.050049,1211.849976,1211.849976,8636894
2024-07-02,1217.000000,1217.000000,1185.550049,1190.599976,1190.599976,16153925
2024-07-03,1196.849976,1215.849976,1179.449951,1201.599976,1201.599976,22330897
2024-07-04,1229.000000,1234.949951,1214.300049,1233.000000,1233.000000,15275791
2024-07-05,1225.000000,1242.599976,1220.849976,1233.400024,1233.400024,9535575
2024-07-08,1228.900024,1239.500000,1216.900024,1235.050049,1235.050049,6617190
2024-07-09,1234.949951,1250.199951,1229.300049,1248.250000,1248.250000,13366874
2024-07-10,1252.750000,1252.750000,1236.349976,1243.199951,1243.199951,18226503
2024-07-11,1246.349976,1257.800049,1225.050049,1238.449951,1238.449951,11307116
2024-07-12,1235.900024,1252.900024,1230.099976,1232.900024,1232.900024,12208290
2024-07-15,1233.099976,1238.449951,1224.050049,1229.949951,1229.949951,15612671
2024-07-16,1230.000000,1245.000000,1229.000000,1239.900024,1239.900024,12320605
2024-07-18,1234.900024,1256.449951,1231.699951,1250.300049,1250.300049,10998646
