Date,Open,High,Low,Close,Adj Close,Volume
2024-02-27,53.830002,53.840000,53.330002,53.759998,53.759998,2046200
2024-02-28,53.090000,53.450001,53.000000,53.150002,53.150002,1702900
2024-02-29,53.439999,54.080002,53.200001,53.500000,53.500000,2780500
2024-03-01,54.840000,55.459999,54.709999,55.009998,55.009998,2782600
2024-03-04,54.580002,55.080002,54.349998,54.480000,54.480000,3965800
2024-03-05,54.799999,55.320000,54.480000,54.930000,54.930000,3178700
2024-03-06,55.320000,55.919998,54.910000,55.790001,55.790001,2511300
2024-03-07,55.919998,56.150002,55.540001,56.009998,56.009998,2073300
2024-03-08,56.070000,56.270000,55.580002,55.880001,55.880001,2451200
2024-03-11,55.259998,55.970001,55.110001,55.900002,55.900002,3373800
2024-03-12,56.700001,57.080002,56.330002,57.000000,57.000000,4407700
2024-03-13,56.560001,57.139999,56.279999,56.990002,56.990002,2840000
2024-03-14,56.799999,57.029999,55.009998,55.410000,55.410000,2973200
2024-03-15,55.529999,55.669998,54.990002,55.230000,55.230000,2103800
2024-03-18,55.459999,56.169998,55.279999,56.009998,56.009998,2469900
2024-03-19,55.669998,55.930000,55.439999,55.450001,55.450001,1993300
2024-03-20,55.000000,56.009998,55.000000,55.740002,55.740002,1902000
2024-03-21,55.810001,56.490002,55.599998,55.610001,55.610001,1587000
2024-03-22,55.500000,55.520000,54.250000,54.389999,54.389999,2299000
2024-03-25,54.389999,54.740002,54.389999,54.520000,54.520000,1699600
2024-03-26,54.520000,54.939999,54.070000,54.529999,54.529999,1495800
2024-03-27,55.320000,56.000000,55.060001,55.650002,55.650002,2385400
2024-03-28,55.650002,56.330002,55.500000,55.970001,55.970001,2009700
2024-04-01,56.090000,56.470001,55.900002,56.230000,56.230000,2706700
2024-04-02,55.820000,56.990002,55.639999,56.919998,56.919998,3165400
2024-04-03,56.860001,57.139999,56.250000,56.400002,56.400002,3164600
2024-04-04,58.560001,60.419998,58.509998,59.279999,59.279999,6917200
2024-04-05,60.560001,60.830002,58.310001,58.980000,58.980000,3109900
2024-04-08,58.970001,59.700001,58.459999,59.400002,59.400002,2844100
2024-04-09,59.180000,59.549999,58.689999,59.020000,59.020000,2438000
2024-04-10,58.049999,58.599998,57.669998,58.430000,58.430000,2259500
2024-04-11,58.250000,58.419998,57.610001,57.980000,57.980000,2190600
2024-04-12,57.130001,57.490002,56.799999,57.049999,57.049999,6109800
2024-04-15,57.380001,58.209999,56.490002,56.509998,56.509998,1981900
2024-04-16,57.139999,57.160000,56.240002,56.529999,56.529999,1813300
2024-04-17,56.500000,57.049999,56.490002,56.820000,56.820000,2787900
2024-04-18,56.930000,57.500000,56.459999,57.380001,57.380001,3342700
2024-04-19,57.790001,59.099998,57.720001,59.049999,59.049999,4296400
2024-04-22,58.299999,58.450001,56.650002,58.299999,58.299999,3977700
2024-04-23,57.880001,58.470001,57.549999,58.439999,58.439999,2651600
2024-04-24,58.320000,58.439999,57.759998,58.259998,58.259998,1633800
2024-04-25,58.029999,58.410000,57.770000,58.330002,58.330002,1686700
2024-04-26,58.340000,58.750000,58.180000,58.340000,58.340000,1434900
2024-04-29,58.520000,58.689999,58.250000,58.330002,58.330002,1532200
2024-04-30,58.000000,58.520000,57.389999,57.599998,57.599998,1587100
2024-05-01,57.820000,58.580002,57.680000,58.139999,58.139999,2295200
2024-05-02,58.750000,59.220001,58.590000,58.869999,58.869999,1788700
2024-05-03,58.610001,58.610001,58.000000,58.509998,58.509998,3785300
2024-05-06,58.500000,58.720001,58.049999,58.080002,58.080002,1642000
2024-05-07,57.430000,57.529999,56.570000,56.759998,56.759998,4044400
2024-05-08,56.150002,56.200001,55.810001,56.070000,56.070000,3111300
2024-05-09,55.660000,55.939999,55.270000,55.330002,55.330002,2836200
2024-05-10,55.200001,55.650002,55.090000,55.500000,55.500000,2313300
2024-05-13,56.099998,56.580002,55.889999,55.900002,55.900002,1860800
2024-05-14,55.990002,56.070000,55.540001,55.950001,55.950001,1757000
2024-05-15,55.630001,55.750000,54.990002,55.660000,55.660000,1571700
2024-05-16,56.090000,56.360001,55.939999,56.040001,56.040001,1133200
2024-05-17,56.180000,56.869999,56.150002,56.779999,56.779999,1707800
2024-05-20,56.820000,57.029999,56.380001,56.509998,56.509998,815800
2024-05-21,56.060001,56.459999,55.959999,56.169998,56.169998,2070300
2024-05-22,56.240002,56.349998,56.029999,56.150002,56.150002,880000
2024-05-23,57.200001,57.330002,56.740002,56.770000,56.770000,2178600
2024-05-24,57.560001,58.259998,57.279999,58.000000,58.000000,2755200
2024-05-28,58.060001,58.450001,57.750000,57.770000,57.770000,2114500
2024-05-29,56.919998,57.090000,56.849998,57.000000,57.000000,1552400
2024-05-30,57.099998,57.400002,56.459999,57.220001,57.220001,3598800
2024-05-31,57.630001,57.970001,57.290001,57.889999,57.889999,3676300
2024-06-03,59.770000,61.270000,59.700001,61.230000,61.230000,4376400
2024-06-04,57.500000,57.840000,55.000000,55.509998,55.509998,5316300
2024-06-05,58.150002,58.459999,57.169998,58.430000,58.430000,4518800
2024-06-06,59.000000,59.340000,58.700001,59.080002,59.080002,2467100
2024-06-07,59.419998,59.419998,58.799999,59.090000,59.090000,1710200
2024-06-10,58.660000,59.270000,58.630001,59.090000,59.090000,1620500
2024-06-11,58.830002,59.150002,58.419998,59.049999,59.049999,2798500
2024-06-12,59.669998,60.570000,59.599998,60.320000,60.320000,3196400
2024-06-13,60.680000,60.680000,60.070000,60.250000,60.250000,2443800
2024-06-14,60.200001,60.680000,59.430000,60.660000,60.660000,1799500
2024-06-17,60.660000,60.939999,60.119999,60.939999,60.939999,2152700
2024-06-18,61.369999,61.930000,61.320000,61.650002,61.650002,3481700
2024-06-20,63.419998,63.590000,62.930000,63.240002,63.240002,3020500
2024-06-21,62.830002,63.560001,62.520000,63.410000,63.410000,2083000
2024-06-24,63.590000,64.349998,63.259998,64.220001,64.220001,2985400
2024-06-25,64.510002,65.199997,64.440002,65.059998,65.059998,3193300
2024-06-26,64.750000,65.019997,64.129997,65.000000,65.000000,4041800
2024-06-27,65.000000,65.419998,64.529999,64.870003,64.870003,3588100
2024-06-28,64.910004,64.940002,64.029999,64.330002,64.330002,3539100
2024-07-01,64.709999,65.110001,64.029999,64.099998,64.099998,3049500
2024-07-02,65.610001,67.160004,65.099998,66.970001,66.970001,4858900
2024-07-03,66.860001,66.989998,66.269997,66.639999,66.639999,2314900
2024-07-05,62.610001,62.980000,61.259998,61.889999,61.889999,4587900
2024-07-08,62.070000,62.400002,61.840000,61.919998,61.919998,2773400
2024-07-09,61.919998,62.220001,61.290001,61.290001,61.290001,3567400
2024-07-10,60.840000,60.970001,59.950001,60.360001,60.360001,2341400
2024-07-11,60.389999,60.889999,60.169998,60.320000,60.320000,3138900
2024-07-12,60.810001,60.810001,60.230000,60.439999,60.439999,1860800
2024-07-15,60.290001,60.750000,60.080002,60.279999,60.279999,3600200
2024-07-16,60.500000,61.230000,60.500000,60.939999,60.939999,3512000
2024-07-17,60.700001,60.700001,60.009998,60.360001,60.360001,2119000
2024-07-18,60.480000,60.860001,60.070000,60.299999,60.299999,1146317
